,time,open,high,low,close,high_rsi,low_rsi,high_sma,high_sma_period,high_fma,high_fma_period,low_sma,low_sma_period,low_fma,low_fma_period
99,2019-12-06 03:00:00,108.6785,108.71000000000001,108.67150000000001,108.682,28.008363297657525,39.25123542067081,108.80594117647058,17,108.7627142857143,7,108.72347058823529,17,108.69857142857144,7
100,2019-12-06 04:00:00,108.6825,108.69399999999999,108.662,108.668,25.585902156427366,37.335518000089735,108.79064705882354,17,108.74821428571428,7,108.71129411764707,17,108.68707142857143,7
101,2019-12-06 05:00:00,108.668,108.67500000000001,108.654,108.673,22.8750118704381,35.64510692958632,108.77682352941176,17,108.73485714285714,7,108.69976470588234,17,108.67778571428572,7
102,2019-12-06 06:00:00,108.672,108.7585,108.666,108.68799999999999,49.829876616241876,40.321661798277766,108.76711764705884,17,108.73407142857141,7,108.69305882352941,17,108.66878571428572,7
103,2019-12-06 07:00:00,108.68700000000001,108.69200000000001,108.65899999999999,108.6725,37.71668392938376,38.44144112978251,108.75385294117648,17,108.72078571428571,7,108.685,17,108.66785714285716,7
104,2019-12-06 08:00:00,108.672,108.68299999999999,108.5915,108.601,36.337284463478454,25.309924480262083,108.74385294117647,17,108.70657142857142,7,108.67732352941177,17,108.653,7
105,2019-12-06 09:00:00,108.6015,108.64699999999999,108.576,108.606,31.089477283291913,23.209279242016024,108.73614705882353,17,108.6942142857143,7,108.67217647058824,17,108.64,7
106,2019-12-06 10:00:00,108.607,108.6195,108.56450000000001,108.5775,27.578886358797604,21.669611407522538,108.73029411764706,17,108.68128571428572,7,108.66676470588236,17,108.62471428571429,7
107,2019-12-06 11:00:00,108.578,108.59649999999999,108.56049999999999,108.584,24.868903793914654,21.10763886602888,108.72211764705881,17,108.66735714285714,7,108.66029411764707,17,108.61021428571429,7
108,2019-12-06 12:00:00,108.5825,108.592,108.5495,108.566,24.32920642692966,19.502765491697502,108.71088235294118,17,108.65549999999999,7,108.65341176470588,17,108.59528571428572,7
109,2019-12-06 13:00:00,108.566,108.92500000000001,108.5145,108.8295,73.47667883791397,15.246761783871221,108.71891176470588,17,108.67928571428571,7,108.64044117647057,17,108.57364285714286,7
110,2019-12-06 14:00:00,108.82849999999999,108.8765,108.77850000000001,108.846,66.24601652591497,70.76751387323331,108.72367647058823,17,108.70564285714285,7,108.64255882352941,17,108.59071428571428,7
111,2019-12-06 15:00:00,108.846,108.868,108.646,108.66650000000001,64.95344132017985,51.30436141964905,108.7295294117647,17,108.73207142857143,7,108.63826470588235,17,108.59849999999999,7
112,2019-12-06 16:00:00,108.667,108.7245,108.65100000000001,108.6635,47.06492547949496,51.88059888582999,108.72720588235293,17,108.74314285714286,7,108.63367647058824,17,108.60921428571429,7
113,2019-12-06 17:00:00,108.6635,108.6755,108.56200000000001,108.6155,42.45787965731991,41.7368403271,108.72076470588236,17,108.75114285714285,7,108.62758823529411,17,108.60885714285715,7
114,2019-12-06 18:00:00,108.616,108.6335,108.59899999999999,108.608,38.71028475462595,46.73274206666357,108.712,17,108.75642857142857,7,108.6219117647059,17,108.61435714285714,7
115,2019-12-06 19:00:00,108.60650000000001,108.618,108.54750000000001,108.55850000000001,37.30802984933795,41.07605683846821,108.70520588235294,17,108.76014285714284,7,108.61488235294118,17,108.61407142857142,7
116,2019-12-06 20:00:00,108.56,108.60499999999999,108.5575,108.5675,36.04446159701293,42.63185144038361,108.6990294117647,17,108.71442857142857,7,108.60817647058825,17,108.62021428571428,7
117,2019-12-06 21:00:00,108.5695,108.608,108.5265,108.5815,36.616073597428944,38.95300991198985,108.69397058823529,17,108.67607142857142,7,108.60020588235295,17,108.5842142857143,7
118,2019-12-06 22:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.66391228574797,17,108.57550126538793,7,108.56427016149946,17,108.4980846779273,7
119,2019-12-06 23:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.62894221855474,17,108.49543110220439,7,108.52762855829306,17,108.411240784426,7
120,2019-12-07 00:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.59788391606742,17,108.42236093902089,7,108.49139871979253,17,108.337111176639,7
121,2019-12-07 01:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.5673550253448,17,108.35529077583737,7,108.45913946952729,17,108.25769585456628,7
122,2019-12-07 02:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.53894378168101,17,108.29043489836816,7,108.42779198396795,17,108.1856376753507,7
123,2019-12-07 03:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.51215018507602,17,108.22743616375608,7,108.39712096899682,17,108.11215092470657,7
124,2019-12-07 04:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.48670952964753,17,108.16400885771542,7,108.36668524814336,17,108.043092745491,7
125,2019-12-07 05:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.46153358010137,17,108.16400885771542,7,108.33689658611341,17,108.043092745491,7
126,2019-12-07 06:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.4167693952611,17,108.16400885771543,7,108.30916674761289,17,108.043092745491,7
127,2019-12-07 07:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.37485815159731,17,108.16400885771542,7,108.26590749734764,17,108.043092745491,7
128,2019-12-07 08:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.3334469079335,17,108.16400885771542,7,108.23044236472947,17,108.043092745491,7
129,2019-12-07 09:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.3004768407403,17,108.16400885771542,7,108.19468311446424,17,108.043092745491,7
130,2019-12-07 10:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.27038912648825,17,108.16400885771542,7,108.16415915831665,17,108.043092745491,7
131,2019-12-07 11:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.24277200047152,17,108.16400885771542,7,108.13145873158082,17,108.04309274549098,7
132,2019-12-07 12:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.21606663916066,17,108.16400885771542,7,108.10178771660969,17,108.043092745491,7
133,2019-12-07 13:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.19012598373216,17,108.16400885771542,7,108.07152846634446,17,108.043092745491,7
134,2019-12-07 14:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.16400885771543,17,108.16400885771543,7,108.04309274549098,17,108.043092745491,7
135,2019-12-07 15:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.16400885771542,17,108.16400885771542,7,108.043092745491,17,108.043092745491,7
136,2019-12-07 16:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.16400885771543,17,108.16400885771542,7,108.043092745491,17,108.043092745491,7
137,2019-12-07 17:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.16400885771542,17,108.16400885771542,7,108.043092745491,17,108.043092745491,7
138,2019-12-07 18:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.16400885771543,17,108.16400885771542,7,108.043092745491,17,108.043092745491,7
139,2019-12-07 19:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.16400885771542,17,108.16400885771542,7,108.04309274549098,17,108.04309274549098,7
140,2019-12-07 20:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.16400885771542,17,108.16400885771542,7,108.043092745491,17,108.043092745491,7
141,2019-12-07 21:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.16400885771543,17,108.16400885771542,7,108.04309274549098,17,108.043092745491,7
142,2019-12-07 22:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.16400885771542,17,108.16400885771543,7,108.043092745491,17,108.043092745491,7
143,2019-12-07 23:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.16400885771543,17,108.16400885771542,7,108.04309274549098,17,108.043092745491,7
144,2019-12-08 00:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.16400885771542,17,108.16400885771542,7,108.043092745491,17,108.043092745491,7
145,2019-12-08 01:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.16400885771543,17,108.16400885771542,7,108.043092745491,17,108.043092745491,7
146,2019-12-08 02:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.16400885771542,17,108.16400885771542,7,108.04309274549098,17,108.043092745491,7
147,2019-12-08 03:00:00,108.10428364729458,108.16400885771542,108.043092745491,108.10483871743486,14.494270982340083,15.259774299139991,108.16400885771542,17,108.16400885771542,7,108.043092745491,17,108.04309274549098,7
